week,avg(change)
1986-26,0.0
1989-47,-0.002441249999999978
1992-39,0.014843600000000023
2001-24,7.499999999996731E-4
2004-19,0.03799999999999955
2013-45,-0.07300040000000081
2018-22,0.02500125000000253
2019-48,-0.33000000000000185
2020-4,4.8625012499999976
