week,avg(change)
1985-31,0.0
1990-8,9.764999999999913E-4
1992-13,-0.0031250000000000886
1992-23,-7.81199999999993E-4
1992-52,0.003906499999999813
2007-8,0.00718749999999968
2009-27,-0.008124999999999716
2017-15,0.120000000000001
2019-52,-0.1375007499999974
2020-1,-6.294998
