week,avg(change)
1982-10,0.0027344000000000036
1991-46,0.003905999999999965
1992-20,0.059374999999999956
1992-34,-7.816000000000934E-4
1996-18,-0.0062503999999997005
1999-28,-0.04531279999999978
2000-33,0.0125
2004-7,0.002499999999999858
2010-37,-0.018000800000000084
2016-24,0.22199920000000048
2017-1,2.2849997500000008
2018-20,-0.6900011999999975
2019-12,0.3100020000000029
