week,avg(change)
1986-24,0.0
1988-31,0.0
1993-14,-0.0058592499999999825
1993-21,0.005468400000000084
1996-25,-0.006249600000000299
2007-6,0.7212498000000004
2009-11,-0.017499999999999717
2013-18,-0.06700019999999966
2013-41,-0.09200079999999815
2013-46,0.017999799999999767
