week,avg(change)
1982-2,9.765999999999998E-4
1991-10,0.14609359999999993
1992-25,0.002343800000000007
2005-33,-0.015250000000000341
2005-9,-0.004499999999999815
2006-34,9.99999999999801E-4
2017-26,-0.7260002000000014
1996-39,-0.0031253999999997007
