week,avg(change)
1983-45,0.0
1984-18,0.0
1984-39,0.0
1994-32,0.0023434000000000397
1997-21,-0.05
1998-30,-0.21718740000000009
2002-14,0.027749999999999986
2003-44,-0.0125
2014-23,-0.01399900000000116
2017-39,0.3300005999999982
1996-32,-0.00624980000000015
