week,avg(change)
1991-49,0.004687399999999986
1995-29,4.000000000559112E-7
1997-12,-0.040625
2002-42,-0.03200000000000003
2007-9,0.005250000000000199
2009-7,0.04800000000000004
2010-41,-0.06400039999999904
2014-36,-0.0387492500000004
2015-20,-0.6930002000000002
2019-45,-0.5739990000000006
