week,avg(change)
1986-5,-0.0066405999999999965
1987-34,0.0
1989-9,0.0
1990-45,0.0
1991-11,7.81199999999993E-4
2002-21,-0.002749999999999986
2002-31,0.032500000000000105
2003-26,0.053000000000000116
2008-12,-0.21687499999999993
2008-46,0.005999999999999872
2019-26,-0.31799760000000105
