week,avg(change)
1985-22,0.0
1986-1,-0.006640600000000002
1986-15,3.906000000000076E-4
1993-6,-0.22890640000000007
2001-35,0.028250000000000063
2005-48,-0.024500000000000098
2010-15,0.008500599999999992
2011-34,-0.04899999999999949
2014-9,0.03399940000000186
2015-40,-2.7719992000000007
