week,avg(change)
1982-38,-0.0044921999999999905
1984-26,0.0
1984-28,0.0
1987-47,3.905999999999965E-4
1993-38,0.02578140000000002
1994-1,0.14140619999999998
1994-33,-0.0015626000000001027
2002-2,-0.07599999999999998
2002-3,-0.19799999999999987
2006-27,0.01750000000000007
2009-14,0.03450000000000024
2011-13,-0.016000000000000368
