week,avg(change)
1981-16,-0.0029297500000000087
1988-4,0.03632820000000001
1989-26,3.905999999999965E-4
1992-42,-7.811999999999486E-4
2004-24,-0.004999999999999893
2006-46,-2.500000000001279E-4
2013-1,-2.334000000000001
