week,avg(change)
1989-12,0.0
1989-33,0.0
1989-42,0.0
1991-29,0.0
1991-38,-0.01015640000000002
1998-3,0.28437519999999983
2000-30,0.13281259999999992
2003-27,0.001875000000000071
2014-11,0.08800079999999752
2016-23,-0.030001000000000035
