week,avg(change)
1985-38,0.0
1989-35,-0.0015624000000000083
1994-38,-0.008593800000000007
1994-45,-0.011718800000000007
1994-51,-0.012500199999999939
1997-25,0.025
2007-51,-0.16450000000000103
2010-13,-0.028125499999999803
2016-31,-0.08399980000000085
2016-36,0.20749925000000147
2019-30,-1.4020020000000017
