week,avg(change)
1981-6,0.013281000000000005
1990-1,-0.14335940000000003
1990-10,0.07968760000000001
1990-3,0.1121094
1994-14,7.809999999999651E-4
2000-3,-0.2382810000000002
2008-2,0.14650019999999947
2011-7,0.04950040000000015
2012-52,0.17999999999999972
2014-12,0.19100079999999905
2016-42,-0.04800120000000021
