week,avg(change)
1983-15,0.0
1983-36,-4.8824999999999563E-4
1984-15,0.0
1987-14,0.0
1990-22,0.0
1995-37,-0.008593600000000024
2003-43,0.007999999999999651
2011-40,-0.0959992000000014
2013-21,0.11600159999999775
