week,avg(change)
1982-40,-0.0263672
1984-25,3.9060000000000207E-4
1990-48,-0.001562399999999986
1992-9,-0.003906799999999944
1997-3,-0.0015624000000000748
1997-41,-0.01875
2005-19,0.004499999999999815
2010-7,-0.016249250000000437
2013-3,1.0379995999999991
2014-19,0.024000600000000816
2016-13,0.034000599999998826
