week,avg(change)
1985-51,0.0
1987-10,-0.010156199999999999
1987-18,7.812000000000041E-4
1991-1,-0.29062520000000003
1993-48,-0.001562399999999986
1994-8,-0.0019532500000000175
1996-11,-0.014062599999999925
1997-19,-0.003125
2002-24,0.0060000000000000496
2010-21,0.019000000000000482
