week,avg(change)
1983-25,0.0
1987-32,3.905999999999965E-4
1990-20,-0.05273420000000002
1992-17,-0.003906400000000065
1993-20,0.06562480000000007
1994-30,-0.053125200000000025
1994-48,-0.0015626000000000585
1998-18,0.03750019999999985
1999-21,-0.010937600000000103
2005-23,0.002499999999999858
2006-25,-0.026999999999999958
